year,predictor,crime_cat,n_cells,oracle_sum,pred_sum,spearman_global,recall10,ndcg,nmae,intra_spearman,intra_recall10,intra_pai,intra_n_districts
2021,observado,secuestro,2308,246.0,391.8345947265625,0.35359025119445925,0.5975609756097561,0.6352067894052179,1.8052800005519876,0.1261000968719926,0.28406613942667075,2.840661394266707,31
2021,latente,robo_hurto_callejero,2818,34736.0,636121.375,0.8363672624306712,0.46772800552740673,0.8177281890982064,17.328159901410007,0.4580244646634496,0.2510017780088295,2.5100177800882957,37
2021,latente,extorsion,2509,355.0,9536.83984375,0.4136021493351233,0.543661971830986,0.7737375612265592,25.910373517198316,0.19321749879840558,0.2519611156703501,2.519611156703501,31
2021,latente,estafa,2633,3434.0,804504.9375,0.7270754599325396,0.5591147350029121,0.7981552804417655,233.29147996662113,0.3436787023878369,0.2902941380027765,2.902941380027765,36
2021,latente,violencia_familiar_sexual,2804,49373.0,1168365.5,0.8331828763221311,0.39851740830008303,0.8180063748670949,22.681240820396138,0.38506167176299355,0.23645875036440075,2.364587503644008,38
2021,latente,secuestro,2308,246.0,3278.73486328125,0.3311366383509144,0.44715447154471544,0.5775963435543408,12.553911589472095,0.1261000968719926,0.28406613942667075,2.840661394266707,31
2022,observado,robo_hurto_callejero,2846,46606.0,150676.28125,0.8458195710782657,0.44631592498819894,0.833097208502797,2.3214284516516877,0.40859102380351736,0.24443568953228137,2.444356895322813,38
2022,observado,extorsion,2607,2238.0,8866.564453125,0.7051326944105201,0.49553172475424484,0.7988749393056638,3.072254864338655,0.33492378176060045,0.23615761474567895,2.361576147456789,37
2022,observado,estafa,2667,4544.0,14715.828125,0.7611954347401597,0.5004401408450704,0.8157684025301933,2.350666311899184,0.3321111056106865,0.2624970957451548,2.6249709574515476,38
2022,observado,violencia_familiar_sexual,2828,59052.0,109413.1875,0.8397496539784027,0.4208663550768814,0.839988909408191,1.1543847959590703,0.4028777239331604,0.24662262372369875,2.4662262372369876,37
2022,observado,secuestro,2514,318.0,489.5089416503906,0.3494550776407893,0.5251572327044025,0.6255901154274832,1.7435967784788904,0.0843232010961273,0.23063177656991046,2.3063177656991045,30
2022,latente,robo_hurto_callejero,2846,46606.0,818219.5625,0.8449869794379365,0.4518087799854096,0.8355422028198191,16.571703913035666,0.40859102380351736,0.24443568953228137,2.444356895322813,38
2022,latente,extorsion,2607,2238.0,59964.55078125,0.6912961271519,0.4870420017873101,0.8219754374978664,25.80815946865432,0.33492378176060045,0.23615761474567895,2.361576147456789,37
2022,latente,estafa,2667,4544.0,1119626.875,0.7547843484580994,0.4441021126760563,0.8033718462369036,245.41745304605513,0.3321111056106865,0.2624970957451548,2.6249709574515476,38
2022,latente,violencia_familiar_sexual,2828,59052.0,1211058.0,0.8386839314645582,0.39527873738400054,0.8397933954633022,19.524829175595524,0.4028777239331604,0.24662262372369875,2.4662262372369876,37
2022,latente,secuestro,2514,318.0,4068.2646484375,0.33032326484140456,0.3836477987421384,0.5743086430217903,12.074527414935332,0.0843232010961273,0.23063177656991046,2.3063177656991045,30
2023,observado,robo_hurto_callejero,2869,82693.0,252899.25,0.8533529628069917,0.45079994679114316,0.8138474595232851,2.136531710290066,0.45721589318696465,0.2462212153568513,2.462212153568512,38
2023,observado,extorsion,2612,2426.0,11658.712890625,0.7102089128338807,0.45919208573784004,0.8298057345418319,3.888053551112414,0.38821243361547575,0.24930590211109105,2.49305902111091,38
2023,observado,estafa,2684,5011.0,18253.5703125,0.7624615691521877,0.504090999800439,0.7839767894748059,2.715580679284876,0.35717530630580263,0.2609141260630834,2.609141260630834,37
2023,observado,violencia_familiar_sexual,2820,59912.0,114411.6171875,0.8433794105916154,0.4441347309387101,0.8142544863546163,1.1797325384124366,0.40871143494130935,0.24066219295409758,2.406621929540975,38
2023,observado,secuestro,2503,326.0,518.6860961914062,0.3731846438970785,0.5398773006134969,0.6532927515239906,1.7509373955366465,0.11346266131442292,0.2985663912996449,2.985663912996449,33
2023,latente,robo_hurto_callejero,2869,82693.0,1371478.75,0.8530597149676761,0.4573905892880897,0.8143671127597177,15.60252532975541,0.45721589318696465,0.2462212153568513,2.462212153568512,38
2023,latente,extorsion,2612,2426.0,79352.578125,0.6954765386077553,0.44847485572959606,0.850220052892485,31.72541576203017,0.38821243361547575,0.24930590211109105,2.49305902111091,38
2023,latente,estafa,2684,5011.0,1391802.875,0.7552221161856344,0.4478148074236679,0.7727980179815197,276.7638862772756,0.35717530630580263,0.2609141260630834,2.609141260630834,37
2023,latente,violencia_familiar_sexual,2820,59912.0,1266838.125,0.8424006188833256,0.4236546935505408,0.8110031883562677,20.16176807157778,0.40871143494130935,0.24066219295409758,2.406621929540975,38
2023,latente,secuestro,2503,326.0,4396.4287109375,0.3544988900524903,0.38650306748466257,0.627839929118159,12.709514361692122,0.11346266131442292,0.2985663912996449,2.985663912996449,33
2024,observado,robo_hurto_callejero,2841,46845.0,223045.0,0.8484608661320534,0.4799871918027538,0.8100386065285533,3.7887316520047207,0.4526853604951951,0.25086934738370115,2.508693473837011,37
2024,observado,extorsion,2568,1154.0,8497.048828125,0.6189844699731177,0.4809358752166378,0.7807788852517957,6.404763600699631,0.2828416537761211,0.2536832135082605,2.536832135082605,37
2024,observado,estafa,2649,3359.0,20439.0703125,0.7400898985591631,0.5570110151830902,0.8004422437656366,5.12448564177461,0.3478683790612477,0.2583313762609753,2.5833137626097535,37
2024,observado,violencia_familiar_sexual,2790,32203.0,107884.515625,0.8314646188798326,0.45989504083470484,0.8196892115012598,2.429110635506261,0.3852837071471647,0.24542557144004612,2.4542557144004618,37
2024,observado,secuestro,2462,126.0,433.69635009765625,0.2409241962313101,0.5317460317460317,0.5320256344353581,3.5990629740406312,0.13165440884143315,0.296060606060606,2.9606060606060605,30
2024,latente,robo_hurto_callejero,2841,46845.0,1207429.0,0.8481019077474757,0.4866474543707973,0.8115219705244192,24.792034862516452,0.4526853604951951,0.25086934738370115,2.508693473837011,37
2024,latente,extorsion,2568,1154.0,58602.8671875,0.6040995353149673,0.43674176776429807,0.7713679634763464,49.80459080108859,0.2828416537761211,0.2536832135082605,2.536832135082605,37
2024,latente,estafa,2649,3359.0,1565882.625,0.7310997943384087,0.5284310806787734,0.7939225780415168,465.19368431649946,0.3478683790612477,0.2583313762609753,2.5833137626097535,37
2024,latente,violencia_familiar_sexual,2790,32203.0,1192034.75,0.8306768867770885,0.43598422507219825,0.8184161296913103,36.03514638736919,0.3852837071471647,0.24542557144004612,2.4542557144004618,37
2024,latente,secuestro,2462,126.0,3776.87451171875,0.22852323215622722,0.373015873015873,0.5140643924242664,29.219133922448638,0.13165440884143315,0.296060606060606,2.9606060606060605,30
